trip_id,arc_id,arc_sequence,geometry,stop_id,interval_weekdays_morning,interval_weekends_morning,interval_weekdays_evening,interval_weekends_evening,route_short_name,route_long_name,route_type,length,t0,stops_number,geometry_stops,stop_dist,stops_order,coef_distance,from_node_id,from_node_lng,from_node_lat,to_node_id,to_node_lng,to_node_lat
35263,2937573746673994412,12,"LINESTRING (37.50952486 55.8250959, 37.5094331 55.82524278, 37.509241 55.82556603, 37.50907102 55.82584862, 37.50905588 55.825893199999996, 37.5090524 55.82593581999999, 37.50906173 55.82597909, 37.50908154 55.826021049999994, 37.50911881 55.82606366, 37.50916192 55.82610037, 37.50922482 55.826136430000005, 37.50929589 55.82616723999999, 37.50937626 55.82619870999999, 37.50949741 55.82623474999999, 37.50956613 55.826253109999996, 37.51010374 55.82639799999999, 37.51178883 55.82679315, 37.513045 55.827091499999995, 37.51412915 55.827358)",949,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,460.14,55.2,1,POINT (37.51405146 55.82726349),0.006203653487003471,0,1.0,100000063,37.50952486,55.8250959,100000064,37.51412915,55.827358
35263,2937558481890321751,13,"LINESTRING (37.51412915 55.827358, 37.51454633 55.827474679999995)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,29.19,3.5,1,,0.0,0,1.0,100000064,37.51412915,55.827358,100000065,37.51454633,55.827474679999995
35263,2937558490127829333,14,"LINESTRING (37.51454633 55.827474679999995, 37.51470658 55.827522429999995)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,11.36,1.4,1,,0.0,0,1.0,100000065,37.51454633,55.827474679999995,100000066,37.51470658,55.827522429999995
35263,2288097705137150228,15,"LINESTRING (37.51470658 55.827522429999995, 37.51480793 55.82755956000001, 37.51481322 55.82756145999999, 37.51484201 55.827573329999986, 37.51486844 55.827586829999994, 37.51489221 55.82760182, 37.51491309 55.82761812, 37.51493081 55.82763555999999, 37.5149452 55.827653949999984, 37.5149561 55.82767308, 37.51496339 55.82769274999999, 37.51496697 55.82771274, 37.51496684 55.827732829999995, 37.51496297 55.82775279999999, 37.51495541 55.82777244, 37.514944240000005 55.82779153000001, 37.5149296 55.82780985, 37.51489053 55.827847399999996, 37.51479393 55.82791108000001)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,53.44,6.4,1,,0.0,0,1.0,100000066,37.51470658,55.827522429999995,100000067,37.51479393,55.82791108000001
35263,2937558352688875861,16,"LINESTRING (37.51479393 55.82791108000001, 37.51474664 55.82793731, 37.51321999 55.82884778, 37.51253431 55.82925377, 37.51146989 55.82987806)",101,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,302.17,36.3,1,POINT (37.51170757 55.82979654),0.003616195051350895,0,1.0,100000067,37.51479393,55.82791108000001,100000068,37.51146989,55.82987806
35263,2937546713679930711,17,"LINESTRING (37.51146989 55.82987806, 37.51137026 55.829935709999994, 37.51131607 55.82997285999999, 37.51128309 55.82999939, 37.51121946 55.830065729999994, 37.51119119 55.83010154000001, 37.51116529 55.8301493, 37.51104347 55.830421969999996, 37.51102525 55.830457800000005, 37.510999420000005 55.83049208999999, 37.51096635 55.830524360000005, 37.51092653 55.830554140000004, 37.51089738 55.830571889999995, 37.51077183 55.830645449999984)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,98.14,11.8,1,,0.0,0,1.0,100000068,37.51146989,55.82987806,100000069,37.51077183,55.830645449999984
35263,2937546721917438293,18,"LINESTRING (37.51077183 55.830645449999984, 37.51013087 55.83102091000001, 37.50962422 55.83132871000001)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,104.66,12.6,1,,0.0,0,1.0,100000069,37.51077183,55.830645449999984,100000070,37.50962422,55.83132871000001
35263,2952419007026820679,19,"LINESTRING (37.50962422 55.83132871000001, 37.50944277 55.831438819999995)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,16.72,2.0,1,,0.0,0,1.0,100000070,37.50962422,55.83132871000001,100000071,37.50944277,55.831438819999995
35263,2991066672065750289,20,"LINESTRING (37.50944277 55.831438819999995, 37.509094 55.831663029999994, 37.50879 55.83186866)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,62.94,7.6,1,,0.0,0,1.0,100000071,37.50944277,55.831438819999995,100000072,37.50879,55.83186866
35263,2991066783734899985,21,"LINESTRING (37.50879 55.83186866, 37.50856613 55.83203315999999, 37.50813253 55.83237542999999, 37.50794636 55.83252666999999, 37.50773733 55.83270990999999, 37.50737607 55.83306525999999, 37.50708621 55.833361100000005, 37.50689062 55.83359458, 37.50666675 55.83387183)",0,512.4,894.3,620.0,765.3,90,"""Метро """"Войковская"""" - Метро """"Речной вокзал""""""",А,260.37,31.2,1,,0.0,0,1.0,100000072,37.50879,55.83186866,100000073,37.50666675,55.83387183
